seqIndex,netCharge,FC,LW,DP,NK,AE,pcMK,_SolventAccessibilityD1025,tau2_GRAR740104,tau4_GRAR740104,QSO50_GRAR740104,QSO29_GRAR740104
15192,-2.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,19.355,8060.482758620689,11219.222222222223,0.00312,0.048944
15193,-2.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,22.581,7613.206896551724,11126.62962962963,0.004748,0.056241
15194,-1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,19.355,7604.0,10665.148148148148,0.002538,0.05391
15195,-2.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,16.129,8063.724137931034,11063.777777777777,0.000414,0.052213
15196,-2.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,12.903,7812.517241379311,10669.703703703704,0.000242,0.049741
15197,-2.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,16.129,7821.724137931034,10493.37037037037,0.000196,0.054515
15198,-2.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,16.129,7786.413793103448,10840.777777777777,0.005357,0.050825
15199,-1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,12.903,7965.172413793103,10293.62962962963,0.00245,0.048231
15200,-1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,16.129,7981.862068965517,9215.851851851852,0.002477,0.045968
15201,-1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,12.903,8142.137931034483,8902.37037037037,6e-06,0.046306
15202,-1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,16.129,7950.448275862069,9325.37037037037,0.003441,0.049635
15203,-1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,25.806,8680.689655172413,9159.25925925926,0.000115,0.048874
15204,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,22.581,8467.310344827587,8692.444444444445,0.002201,0.048156
15205,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,25.806,7810.620689655172,9201.222222222223,0.001883,0.048773
15206,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,22.581,7738.448275862069,8808.296296296296,0.000695,0.049417
15207,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,22.581,8383.965517241379,9190.518518518518,2.2e-05,0.04818
15208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.355,8768.068965517241,9244.444444444445,0.001758,0.048237
15209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.129,8604.758620689656,9935.111111111111,0.002464,0.045565
15210,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.903,8543.620689655172,9700.74074074074,0.000881,0.045248
15211,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.032,8578.931034482759,8876.185185185184,0.000995,0.048375
15212,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.806,8634.103448275862,8955.62962962963,0.001038,0.048041
15213,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.032,7978.6551724137935,9125.703703703704,0.000778,0.047589
15214,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.258,7833.6551724137935,8528.333333333334,0.0035,0.049582
15215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.032,7856.310344827586,9183.481481481482,0.000478,0.04488
15216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.806,7875.448275862069,8743.444444444445,0.00033,0.046758
15217,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581,7491.482758620689,9011.111111111111,0.002205,0.048516
15218,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,19.355,7358.9655172413795,8848.407407407407,0.005558,0.046289
15219,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.806,7836.586206896552,9166.925925925925,0.002018,0.04225
15220,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.581,8061.9655172413795,9166.925925925925,0.000989,0.044409
15221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.355,8370.931034482759,9215.407407407407,0.004884,0.044172
15222,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.355,8515.758620689656,9098.074074074075,0.000195,0.046631
15223,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.129,8789.965517241379,8625.148148148148,0.002033,0.043546
15224,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.129,8827.48275862069,8938.62962962963,0.002385,0.044128
15225,-1.0,0.0,0.0,0.0,0.0,0.0,0.5,12.903,8856.172413793103,9095.555555555555,0.000716,0.04362
15226,0.0,0.0,0.0,0.0,0.0,0.0,0.5,16.129,8237.862068965518,9652.592592592593,6e-06,0.048504
15227,0.0,0.0,0.0,0.0,0.0,0.0,0.5,12.903,8742.724137931034,9997.666666666666,0.004595,0.046846
15228,1.0,0.0,0.0,0.0,0.0,0.0,0.5,12.903,8742.724137931034,10383.0,0.002384,0.045359
15229,0.0,0.0,0.0,0.0,0.0,0.0,0.5,29.032,8946.724137931034,9720.444444444445,0.000674,0.046724
15230,-1.0,0.0,0.0,0.0,0.0,0.0,0.5,25.806,8940.068965517241,9477.666666666666,0.000581,0.048403
15231,-2.0,0.0,0.0,0.0,0.0,0.0,0.5,25.806,8181.448275862069,9152.814814814816,0.006534,0.048535
15232,-2.0,0.0,0.0,3.33,0.0,0.0,0.5,25.806,7575.3448275862065,8723.481481481482,0.001316,0.048436
15233,-3.0,0.0,0.0,3.33,0.0,0.0,0.5,22.581,7386.517241379311,8798.481481481482,0.000124,0.050612
15234,-3.0,0.0,0.0,3.33,0.0,0.0,0.5,19.355,7447.3448275862065,8416.25925925926,0.000416,0.053697
15235,-2.0,0.0,0.0,3.33,0.0,0.0,0.5,16.129,7576.310344827586,8423.333333333334,0.00171,0.054639
15236,-1.0,0.0,0.0,3.33,0.0,0.0,0.5,12.903,7349.551724137931,7949.259259259259,0.00282,0.055037
15237,-1.0,0.0,0.0,3.33,0.0,0.0,0.5,9.677,6828.068965517241,7853.851851851852,0.001916,0.057835
15238,-1.0,0.0,0.0,3.33,0.0,0.0,0.5,9.677,7185.9655172413795,8528.037037037036,6e-06,0.060247
15239,-1.0,0.0,0.0,3.33,0.0,0.0,0.5,9.677,6997.275862068966,8699.25925925926,0.002277,0.055861
15240,-1.0,0.0,0.0,3.33,0.0,0.0,0.5,12.903,6997.275862068966,8699.25925925926,0.00104,0.063193
15241,-1.0,0.0,0.0,3.33,0.0,0.0,0.5,12.903,7185.9655172413795,8992.62962962963,0.000208,0.063677
15242,-1.0,0.0,0.0,3.33,0.0,0.0,0.5,25.806,7208.896551724138,8650.962962962964,0.0,0.066103
15243,0.0,0.0,0.0,3.33,0.0,0.0,0.3333333333333333,22.581,7451.6551724137935,9067.111111111111,0.002766,0.067245
15244,0.0,0.0,0.0,3.33,0.0,0.0,0.3333333333333333,32.258,7318.6551724137935,8517.037037037036,0.002205,0.065122
15245,-1.0,0.0,0.0,3.33,0.0,0.0,0.3333333333333333,29.032,7554.413793103448,9301.037037037036,0.000123,0.065232
15246,-1.0,0.0,0.0,3.33,0.0,0.0,0.3333333333333333,29.032,7536.172413793103,9158.185185185184,0.001937,0.060967
15247,-1.0,0.0,0.0,3.33,0.0,0.0,0.5,25.806,8192.689655172413,9492.444444444445,0.005692,0.057931
15248,-1.0,0.0,0.0,3.33,0.0,0.0,0.5,22.581,8665.379310344828,10431.666666666666,0.005692,0.055185
15249,-1.0,0.0,0.0,3.33,0.0,0.0,0.3333333333333333,19.355,8682.448275862069,10431.666666666666,0.0,0.05239
15250,-1.0,0.0,0.0,3.33,0.0,0.0,0.3333333333333333,22.581,8649.172413793103,11137.0,0.000768,0.05289
15251,-1.0,0.0,0.0,3.33,0.0,0.0,0.3333333333333333,19.355,8619.48275862069,11066.518518518518,0.000742,0.051958
15252,-2.0,0.0,0.0,3.33,0.0,0.0,0.3333333333333333,16.129,8586.206896551725,10524.25925925926,0.000439,0.049917
15253,-1.0,0.0,0.0,3.33,0.0,0.0,0.3333333333333333,12.903,8045.517241379311,9859.222222222223,0.0,0.051645
15254,-1.0,0.0,0.0,3.33,0.0,0.0,0.5,22.581,8540.827586206897,10093.592592592593,4.9e-05,0.056571
15255,-2.0,0.0,0.0,3.33,0.0,0.0,0.5,32.258,9087.413793103447,9975.851851851852,0.002176,0.055966
15256,-3.0,0.0,0.0,3.33,0.0,0.0,0.6666666666666666,29.032,8597.758620689656,10715.407407407407,0.000179,0.052638
15257,-3.0,0.0,0.0,3.33,0.0,0.0,0.6666666666666666,38.71,9293.448275862069,11025.592592592593,0.004467,0.056702
15258,-3.0,0.0,0.0,3.33,0.0,0.0,0.75,35.484,9087.965517241379,10869.111111111111,0.001772,0.05604
15259,-4.0,0.0,0.0,3.33,0.0,0.0,0.75,32.258,9426.862068965518,10803.444444444445,0.002032,0.054328
15260,-2.0,0.0,0.0,3.33,0.0,0.0,0.75,29.032,9642.586206896553,11069.777777777777,0.001959,0.051601
15261,-2.0,0.0,0.0,3.33,0.0,0.0,0.75,29.032,9892.827586206897,10667.666666666666,0.00491,0.055641
15262,-1.0,0.0,0.0,0.0,0.0,0.0,0.75,25.806,10217.275862068966,10330.037037037036,0.001977,0.054238
15263,-1.0,0.0,0.0,0.0,0.0,0.0,0.75,22.581,10315.896551724138,10002.444444444445,0.002556,0.053919
15264,0.0,0.0,0.0,0.0,0.0,0.0,0.75,22.581,10027.103448275862,10076.185185185184,0.002762,0.060905
15265,1.0,0.0,0.0,0.0,0.0,0.0,0.6,19.355,9854.137931034482,9719.333333333334,0.000159,0.060195
15266,0.0,0.0,0.0,0.0,0.0,0.0,0.6,19.355,9715.620689655172,9255.666666666666,0.002446,0.05757
15267,-1.0,0.0,0.0,0.0,0.0,0.0,0.6,16.129,9913.034482758621,8979.666666666666,0.000806,0.058258
15268,-1.0,0.0,0.0,0.0,0.0,0.0,0.6,12.903,9797.896551724138,8717.444444444445,6e-06,0.05931
15269,-1.0,0.0,0.0,0.0,0.0,0.0,0.6,19.355,10391.034482758621,8789.296296296296,0.002011,0.0616
15270,-1.0,0.0,0.0,0.0,0.0,0.0,0.6,22.581,10714.793103448275,9078.481481481482,0.002633,0.059109
15271,-1.0,0.0,0.0,0.0,0.0,0.0,0.6,29.032,10579.620689655172,9480.592592592593,0.000186,0.058388
15272,-1.0,0.0,0.0,0.0,0.0,0.0,0.6,29.032,10630.551724137931,8466.407407407407,0.00107,0.056171
15273,-1.0,0.0,0.0,0.0,0.0,0.0,0.6,25.806,10948.655172413793,8975.185185185184,0.001889,0.057193
15274,-1.0,0.0,0.0,0.0,0.0,0.0,0.75,22.581,10914.689655172413,9219.62962962963,0.002232,0.055349
15275,-1.0,0.0,0.0,0.0,0.0,0.0,0.75,29.032,10987.655172413793,8693.407407407407,0.000895,0.057129
15276,0.0,0.0,0.0,0.0,0.0,0.0,0.75,25.806,10168.655172413793,8446.74074074074,0.002858,0.056363
15277,0.0,0.0,0.0,0.0,0.0,0.0,0.75,32.258,9873.51724137931,8608.407407407407,5e-05,0.049746
15278,-1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,29.032,9758.51724137931,8706.74074074074,0.0,0.05338
15279,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,25.806,9454.689655172413,9453.555555555555,0.001963,0.053028
15280,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,25.806,9356.931034482759,9531.925925925925,0.00138,0.053752
15281,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,29.032,9817.793103448275,9801.555555555555,0.000904,0.057155
15282,1.0,0.0,0.0,0.0,3.33,0.0,0.5,25.806,10006.48275862069,9911.777777777777,0.002128,0.056488
15283,3.0,0.0,0.0,0.0,3.33,0.0,0.4,22.581,9428.413793103447,9441.407407407407,0.002443,0.053992
15284,3.0,0.0,0.0,0.0,3.33,0.0,0.4,19.355,9385.827586206897,9178.444444444445,0.003874,0.050911
15285,3.0,0.0,0.0,0.0,3.33,0.0,0.25,22.581,9695.068965517241,9833.592592592593,0.004941,0.05157
15286,4.0,0.0,0.0,0.0,3.33,0.0,0.25,19.355,8790.931034482759,9731.666666666666,0.001089,0.051831
15287,3.0,0.0,0.0,0.0,3.33,0.0,0.25,16.129,9572.413793103447,9768.148148148148,0.006422,0.047131
15288,3.0,0.0,0.0,0.0,3.33,0.0,0.25,16.129,9031.724137931034,9730.222222222223,0.003953,0.051468
15289,3.0,0.0,0.0,0.0,3.33,0.0,0.0,12.903,9719.413793103447,9757.666666666666,0.003923,0.052381
15290,4.0,0.0,0.0,0.0,3.33,0.0,0.0,16.129,9726.965517241379,9879.037037037036,0.0,0.050991
15291,2.0,0.0,0.0,0.0,3.33,0.0,0.0,12.903,10375.758620689656,9537.703703703704,0.004877,0.049245
15292,1.0,0.0,0.0,0.0,3.33,0.0,0.0,16.129,10316.862068965518,9426.25925925926,0.003789,0.047385
15293,1.0,0.0,0.0,0.0,3.33,0.0,0.0,16.129,11170.620689655172,9465.666666666666,0.002557,0.05166
15294,1.0,0.0,0.0,0.0,3.33,0.0,0.0,12.903,11199.586206896553,9864.925925925925,0.000856,0.050997
15295,1.0,0.0,0.0,0.0,3.33,0.0,0.0,12.903,11180.965517241379,10994.111111111111,0.00212,0.048257
15296,0.0,0.0,0.0,0.0,3.33,0.0,0.0,9.677,10942.586206896553,11314.111111111111,0.0,0.053171
15297,0.0,0.0,0.0,0.0,3.33,0.0,0.0,9.677,11405.724137931034,10971.777777777777,0.001567,0.051621
15298,1.0,0.0,0.0,0.0,3.33,0.0,0.0,9.677,11172.068965517241,10947.888888888889,0.002193,0.053167
15299,2.0,0.0,0.0,0.0,3.33,0.0,0.0,6.452,10640.48275862069,11302.074074074075,0.00224,0.054429
15300,2.0,0.0,0.0,0.0,3.33,0.0,0.0,6.452,10860.620689655172,10527.814814814816,0.004672,0.054103
15301,2.0,0.0,0.0,0.0,3.33,0.0,0.0,6.452,10816.758620689656,10163.037037037036,0.001024,0.053287
15302,2.0,0.0,0.0,0.0,3.33,0.0,0.0,19.355,10921.827586206897,10135.814814814816,0.003381,0.05359
15303,2.0,0.0,0.0,0.0,3.33,0.0,0.0,22.581,10935.206896551725,10218.518518518518,0.005051,0.050757
15304,2.0,0.0,0.0,0.0,3.33,0.0,0.0,19.355,11200.206896551725,9816.111111111111,0.0027,0.051476
15305,1.0,0.0,0.0,0.0,3.33,0.0,0.0,16.129,11943.655172413793,9781.481481481482,0.000448,0.0555
15306,2.0,0.0,0.0,0.0,3.33,0.0,0.0,12.903,11651.206896551725,9482.814814814816,0.0004,0.057119
15307,2.0,0.0,0.0,0.0,3.33,0.0,0.0,9.677,11522.896551724138,10271.444444444445,0.00494,0.055572
15308,2.0,0.0,0.0,0.0,3.33,0.0,0.0,25.806,12060.827586206897,9537.777777777777,0.001882,0.057733
15309,3.0,0.0,0.0,0.0,3.33,0.0,0.0,22.581,12188.275862068966,9316.444444444445,0.001763,0.062212
15310,4.0,0.0,0.0,0.0,3.33,0.0,0.0,32.258,11978.896551724138,8956.148148148148,0.002023,0.061796
15311,4.0,0.0,0.0,0.0,3.33,0.0,0.0,29.032,11966.068965517241,9635.148148148148,0.004618,0.060631
15312,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25.806,12056.172413793103,9685.333333333334,0.002553,0.058207
15313,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581,11983.862068965518,9584.592592592593,0.002483,0.05543
15314,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.355,12018.172413793103,9231.814814814816,0.002686,0.056632
15315,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.129,12018.172413793103,9545.296296296296,0.0011,0.055302
15316,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29.032,11580.241379310344,9514.148148148148,0.001919,0.058667
15317,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.806,11609.931034482759,9783.777777777777,0.000116,0.055713
15318,5.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581,10995.448275862069,9783.777777777777,0.002768,0.052606
15319,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.355,11385.413793103447,9860.222222222223,6e-06,0.054704
15320,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.355,10770.931034482759,9819.888888888889,0.002393,0.052369
15321,4.0,0.0,0.0,0.0,0.0,0.0,0.25,16.129,10678.137931034482,10102.111111111111,0.005844,0.051878
15322,6.0,0.0,0.0,0.0,0.0,0.0,0.25,12.903,10133.344827586207,8972.925925925925,0.000392,0.051167
15323,8.0,0.0,0.0,0.0,0.0,0.0,0.25,9.677,9999.551724137931,8630.592592592593,0.001737,0.050754
15324,8.0,0.0,0.0,0.0,0.0,0.0,0.25,9.677,10287.551724137931,8268.518518518518,0.002225,0.047459
15325,9.0,0.0,0.0,0.0,0.0,0.0,0.25,6.452,9998.758620689656,8159.074074074074,0.002405,0.048474
15326,8.0,0.0,0.0,0.0,0.0,0.0,0.25,25.806,10508.0,8016.740740740741,0.007284,0.043672
15327,8.0,0.0,0.0,0.0,0.0,0.0,0.25,25.806,11230.448275862069,9090.074074074075,0.005025,0.039491
15328,8.0,0.0,0.0,0.0,0.0,0.0,0.25,22.581,12153.724137931034,8877.074074074075,0.002362,0.038066
15329,7.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,19.355,12889.448275862069,8727.74074074074,0.002193,0.038305
15330,5.0,0.0,0.0,0.0,0.0,0.0,0.5,16.129,13180.310344827587,8378.703703703704,0.003061,0.038054
15331,5.0,0.0,0.0,0.0,0.0,0.0,0.5,25.806,12796.448275862069,9366.111111111111,0.001965,0.038141
15332,6.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,22.581,12573.413793103447,9483.444444444445,0.002983,0.036017
15333,6.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,19.355,12527.310344827587,9088.777777777777,0.001793,0.034732
15334,7.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,16.129,11743.413793103447,8329.777777777777,0.002711,0.035437
15335,7.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,25.806,11584.0,8197.37037037037,0.0048,0.041552
15336,7.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,22.581,11839.034482758621,8368.148148148148,0.001599,0.04413
15337,6.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,22.581,11329.241379310344,8519.444444444445,0.003804,0.043033
15338,6.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,19.355,11990.758620689656,8147.407407407408,0.004164,0.040733
15339,6.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,25.806,11575.827586206897,7769.333333333333,0.000754,0.042883
15340,6.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,22.581,11601.758620689656,8101.074074074074,0.002458,0.042775
15341,5.0,0.0,0.0,0.0,0.0,0.0,0.5,19.355,11492.51724137931,8417.37037037037,0.002163,0.041239
15342,5.0,0.0,0.0,0.0,0.0,0.0,0.5,16.129,11492.51724137931,8151.888888888889,0.000286,0.042821
15343,5.0,0.0,0.0,0.0,0.0,0.0,0.5,22.581,11133.758620689656,8458.592592592593,0.001856,0.043849
15344,5.0,0.0,0.0,0.0,0.0,0.0,0.5,22.581,11732.793103448275,8365.25925925926,0.002663,0.045875
15345,4.0,0.0,0.0,0.0,0.0,0.0,0.5,19.355,11814.344827586207,8838.185185185184,0.001837,0.050145
15346,4.0,0.0,0.0,0.0,0.0,0.0,0.5,16.129,12393.655172413793,8572.703703703704,0.0,0.047565
15347,4.0,0.0,0.0,0.0,0.0,0.0,0.5,25.806,12842.103448275862,8651.074074074075,0.0,0.049388
15348,4.0,0.0,0.0,0.0,0.0,0.0,0.5,22.581,12759.896551724138,7904.259259259259,0.002519,0.051301
15349,3.0,0.0,0.0,0.0,0.0,0.0,0.5,19.355,13106.275862068966,7921.111111111111,0.000268,0.046886
15350,3.0,0.0,0.0,0.0,0.0,0.0,0.5,25.806,13206.655172413793,8263.444444444445,0.003874,0.04762
15351,2.0,0.0,0.0,0.0,0.0,0.0,0.5,25.806,13381.931034482759,8327.851851851852,0.00324,0.04885
15352,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581,13181.758620689656,8223.962962962964,0.00122,0.047199
15353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.355,13381.931034482759,8093.0,0.001435,0.04775
15354,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.129,13755.137931034482,7298.925925925926,0.005467,0.051023
15355,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581,13578.586206896553,7373.0,0.001757,0.054346
15356,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.355,12813.103448275862,7373.0,0.001934,0.055714
15357,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.129,11938.655172413793,7867.481481481482,0.002422,0.051295
15358,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.806,11341.241379310344,7003.481481481482,0.002035,0.057171
15359,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581,10800.551724137931,6847.037037037037,0.000333,0.060355
15360,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.806,10787.172413793103,7217.592592592592,0.004261,0.060588
15361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581,10970.896551724138,7888.2962962962965,0.0,0.059458
15362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581,11119.344827586207,8194.074074074075,0.00064,0.061294
15363,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.355,11096.034482758621,8180.2962962962965,0.001903,0.06651
15364,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.129,11232.586206896553,8004.888888888889,0.002048,0.068689
15365,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.903,11269.413793103447,7933.037037037037,0.001764,0.071198
15366,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.903,11599.172413793103,7709.814814814815,0.001977,0.070288
15367,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.677,11157.793103448275,7271.407407407408,0.000558,0.067704
15368,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.677,11404.0,7257.333333333333,0.002044,0.067856
15369,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581,11452.034482758621,7209.333333333333,0.000774,0.066933
15370,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581,11561.275862068966,7018.777777777777,0.002614,0.068543
15371,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.355,11420.586206896553,6673.7037037037035,0.002214,0.067184
15372,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.032,12417.137931034482,7609.111111111111,0.00731,0.06392
15373,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.806,12407.241379310344,7717.592592592592,0.000411,0.065387
15374,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581,12732.48275862069,7795.7037037037035,0.000659,0.064743
15375,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.355,12773.034482758621,7836.037037037037,5e-06,0.063652
15376,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.806,12111.51724137931,8858.407407407407,0.003763,0.062378
15377,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,38.71,12014.965517241379,8390.111111111111,0.001275,0.057694
15378,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,35.484,11455.51724137931,8324.777777777777,0.00069,0.057628
15379,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,32.258,11471.51724137931,8449.222222222223,0.002595,0.060469
15380,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.032,11168.068965517241,8453.333333333334,0.003377,0.060086
15381,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,32.258,11539.793103448275,8926.407407407407,0.003108,0.067072
15382,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.032,11393.689655172413,9144.777777777777,0.001872,0.067285
15383,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.806,11504.724137931034,9175.888888888889,0.002999,0.065328
15384,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.806,10981.172413793103,8831.74074074074,0.001508,0.066319
15385,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581,10850.103448275862,9011.74074074074,0.0009,0.062738
15386,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.355,10850.103448275862,9409.185185185184,0.00069,0.060651
15387,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.129,11187.655172413793,9690.481481481482,0.004577,0.06056
15388,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.903,12068.206896551725,9734.037037037036,0.007349,0.05829
15389,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.129,12407.103448275862,9543.481481481482,0.000665,0.058218
15390,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.903,12987.0,9585.703703703704,0.003516,0.059664
15391,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.903,12670.827586206897,9926.111111111111,0.001721,0.060418
15392,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.355,13209.620689655172,10812.62962962963,0.000351,0.05834
15393,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.129,13104.620689655172,11383.592592592593,5e-06,0.056581
15394,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.129,13930.0,12302.0,0.006629,0.047163
15395,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.806,13608.793103448275,12439.333333333334,0.001432,0.045939
15396,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581,14594.827586206897,12787.814814814816,0.001707,0.044574
15397,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.032,14224.068965517241,12688.0,0.0,0.04914
15398,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.806,14162.931034482759,13791.407407407407,0.001235,0.048953
15399,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.032,14444.0,12934.333333333334,0.000706,0.050007
15400,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.806,14228.310344827587,13071.222222222223,0.000706,0.050569
15401,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581,13907.620689655172,12914.74074074074,8e-05,0.049411
15402,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.806,13322.51724137931,13230.111111111111,0.004153,0.051184
15403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581,12881.413793103447,12267.74074074074,0.001345,0.055708
15404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.355,12235.896551724138,12030.703703703704,0.0,0.054849
15405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.806,12448.965517241379,12048.62962962963,5e-06,0.052413
15406,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581,11966.206896551725,12077.074074074075,0.0,0.054733
15407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.355,12545.51724137931,12409.074074074075,0.00057,0.054799
15408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.258,12926.241379310344,11785.074074074075,0.000878,0.056533
15409,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.032,12862.137931034482,12587.407407407407,0.002787,0.053609
15410,-1.0,0.0,0.0,3.33,0.0,0.0,0.0,29.032,12589.034482758621,12483.703703703704,0.001881,0.049722
15411,-2.0,0.0,0.0,3.33,0.0,0.0,0.0,25.806,13250.413793103447,13037.074074074075,0.000228,0.049889
15412,-2.0,0.0,0.0,3.33,0.0,0.0,0.0,25.806,12798.0,12709.111111111111,0.003206,0.048781
15413,-2.0,0.0,0.0,3.33,0.0,0.0,0.0,25.806,13181.551724137931,12371.333333333334,0.001698,0.048086
15414,-1.0,0.0,0.0,3.33,0.0,0.0,0.0,22.581,13617.551724137931,12021.703703703704,0.001481,0.047088
